Date,Username,Tweet,cleaned_tweet,len_words,tokens,year,month,label_sentiment,label_willingness,sentiment_score,willingness_score
2022-04-27 18:11:33+00:00,"Noah is sleeping | open readings
@GreenIrisTarot
ÃÂ·
Apr 28, 2022","Ã¯Â¿Â¼ channeled messages for gemini, virgo, sagittarius, pisces (s, m, r,)

Planning a trip to Bali or Maldives??

Before youÃ¢ÂÂre doing your laundry, make sure to check all your pockets, because you may have some money there",channeled messages gemini virgo sagittarius pisces planning trip bali maldives laundry make sure check pockets money,163,"['channeled', 'messages', 'gemini', 'virgo', 'sagittarius', 'pisces', 'planning', 'trip', 'bali', 'maldives', 'laundry', 'make', 'sure', 'check', 'pockets', 'money']",2022,4,positive,visit,1,1
2022-04-27 18:08:55+00:00,"moon
@justgyozagirl
ÃÂ·
Apr 28, 2022",canÃ¢ÂÂt believe our Bali trip is finally booked ,believe bali trip finally book,32,"['believe', 'bali', 'trip', 'finally', 'book']",2022,4,positive,visit,1,1
2022-04-27 16:28:52+00:00,"Martha Gloria R J
@iglooria
ÃÂ·
Apr 27, 2022",mbaa diniii goodluck for new journey in Bali ,mbaa diniii goodluck journey bali,33,"['dini', 'goodluck', 'journey', 'bali']",2022,4,positive,visit,1,1
2022-04-27 15:20:36+00:00,"Aditya Pratama
@aditbendoth
ÃÂ·
Apr 27, 2022","Amazing work Punk!! 

HereÃ¢ÂÂs in Tegalwangi Beach, Bali right ?",amazing work punk tegalwangi beach bali right,50,"['amazing', 'work', 'punk', 'tegalwangi', 'beach', 'bali', 'right']",2022,4,positive,visit,1,1
2022-04-27 15:14:36+00:00,"adam43
@43adam43
ÃÂ·
Apr 27, 2022",yes but whats their rules on entry to the country is it open for everyone or just the V people - we are hanging out for a trip to bali asap,whats rules entry country open everyone people hanging trip bali asap,80,"['whats', 'rules', 'entry', 'country', 'open', 'everyone', 'people', 'hanging', 'trip', 'bali', 'asap']",2022,4,positive,visit,1,1
2022-04-27 13:17:19+00:00,"Matthew
@mjshier
ÃÂ·
Apr 27, 2022",Bloody hell. Bali is an island province of Indonesia.  ThatÃ¢ÂÂs why.,bloody hell bali island province indonesia,47,"['bloody', 'hell', 'bali', 'island', 'province', 'indonesia']",2022,4,negative,not_visit,-1,0
2022-04-27 12:47:15+00:00,"strawberrycal
@strawberrycal_
ÃÂ·
Apr 27, 2022",thinking of planning a trip to bali &&&& do an irl stream there hm,thinking planning trip bali stream,40,"['thinking', 'planning', 'trip', 'bali', 'stream']",2022,4,positive,visit,1,1
2022-04-27 12:32:38+00:00,"Whatever Travels
@WhateverTravels
ÃÂ·
Apr 27, 2022",Bali was meant to be week trip but ended up being 3 weeks,bali meant week trip ended week,38,"['bali', 'meant', 'week', 'trip', 'ended', 'week']",2022,4,positive,visit,1,1
2022-04-27 12:30:10+00:00,"Nickelsgb
@nickelsgb
ÃÂ·
Apr 27, 2022","One of the best meals I've ever had Lobster, 6 giant prawns in a med/hot sauce with trimmings that filled the table and wine about ÃÂ£50 expensive for Bali but what a meal.Right on the beach.",best meals ever lobster giant prawns sauce trimmings filled table wine expensive bali meal right beach,123,"['best', 'meals', 'ever', 'lobster', 'giant', 'prawns', 'sauce', 'trimmings', 'filled', 'table', 'wine', 'expensive', 'bali', 'meal', 'right', 'beach']",2022,4,positive,visit,1,1
2022-04-27 12:25:03+00:00,"Nickelsgb
@nickelsgb
ÃÂ·
Apr 27, 2022","I went to Bali about 16 years ago 2 days into my holiday walking along beach with err indoors. All of a sudden someone shouts out my name I'm about 10,000 miles from home. ""Nick, Nick what you doing here"" it was only the plumber I used for installing washing machine the week b4",went bali years days holiday walking along beach indoors sudden someone shouts name miles home nick nick plumber used installing washing machine week,197,"['went', 'bali', 'years', 'days', 'holiday', 'walking', 'along', 'beach', 'indoors', 'sudden', 'someone', 'shouts', 'name', 'miles', 'home', 'nick', 'nick', 'plumber', 'used', 'installing', 'washing', 'machine', 'week']",2022,4,positive,visit,1,1
2022-04-27 08:08:29+00:00,"Indounik
@Indounik
ÃÂ·
Apr 27, 2022","Craigen has been in Indonesia since late 2019 as a tourist and to study alternative treatments for osteoporosis, the head of Bali's immigration office Jamaruli Manihuruk said. So at that time, there was officially no C19 here, no vaccine required.",craigen indonesia since late tourist study alternative treatments osteoporosis head bali immigration office jamaruli manihuruk said time officially vaccine requir,185,"['craigen', 'indonesia', 'since', 'late', 'tourist', 'study', 'alternative', 'treatments', 'osteoporosis', 'head', 'bali', 'immigration', 'office', 'jamaruli', 'manihuruk', 'said', 'time', 'officially', 'vaccine', 'requir']",2022,4,positive,visit,1,1
2022-04-27 07:24:44+00:00,"Rhianna Joseph #PrayForDemi
@rhianna_joseph
ÃÂ·
Apr 27, 2022","@justice4anni
 Why did he pick South Africa as an Ã¢ÂÂhoneymoonÃ¢ÂÂ destination? When I think of honeymoon destinations I think of beach locations like Bali or Bora Bora.",justice anni pick south africa honeymoon destination think honeymoon destinations think beach locations like bali bora bora,128,"['justice', 'anni', 'pick', 'south', 'africa', 'honeymoon', 'destination', 'think', 'honeymoon', 'destinations', 'think', 'beach', 'locations', 'like', 'bali', 'bora', 'bora']",2022,4,positive,visit,1,1
2022-04-27 04:30:40+00:00,"Doc Ã©Â»Â, Oz has a better Govt, very slowly improving
@DocWSJames
ÃÂ·
Apr 27, 2022","Strange place to start a trip?
Had she been to Bali & returning in via Darwin, then to Kununurra? ",strange place start trip bali returning darwin kununurra,66,"['strange', 'place', 'start', 'trip', 'bali', 'returning', 'darwin', 'kununurra']",2022,4,neutral,visit,0,1
2022-04-27 03:20:50+00:00,"#COYG
@inul_kubong
ÃÂ·
Apr 27, 2022","Good luck on your new journey, Mba. Bali is the perfect place for a fresh start.",good luck journey bali perfect place fresh start,53,"['good', 'luck', 'journey', 'bali', 'perfect', 'place', 'fresh', 'start']",2022,4,positive,visit,1,1
2022-04-27 02:58:56+00:00,"cidonnelly
@cidonnelly1
ÃÂ·
Apr 27, 2022","The US has 1.4 medical tourists per yr, people who go to Bali for their cheap surgery & exotic vacation combined.

Canadians have medical refugees who cross the border to Buffalo and live a budget motel for a week while recuperating enough to cross back.

Big difference. Huge!",medical tourists people bali cheap surgery exotic vacation combined canadians medical refugees cross border buffalo live budget motel week recuperating enough cross back difference hug,202,"['medical', 'tourists', 'people', 'bali', 'cheap', 'surgery', 'exotic', 'vacation', 'combined', 'canadians', 'medical', 'refugees', 'cross', 'border', 'buffalo', 'live', 'budget', 'motel', 'week', 'recuperating', 'enough', 'cross', 'back', 'difference', 'hug']",2022,4,positive,visit,1,1
2022-04-27 02:21:40+00:00,"GourmetMale - I need mustard
@GourmetMale
ÃÂ·
Apr 27, 2022","Bali report: there's a real buzz going on. Indeed, some places are permanently closed and tourist numbers aren't nearly what they were. But full planes landing multiple times a day. Watercress busy for breakfast. 

Bali is almost back...",bali report real buzz going indeed places permanently closed tourist numbers nearly full planes landing multiple times watercress busy breakfast bali almost back,192,"['bali', 'report', 'real', 'buzz', 'going', 'indeed', 'places', 'permanently', 'closed', 'tourist', 'numbers', 'nearly', 'full', 'planes', 'landing', 'multiple', 'times', 'watercress', 'busy', 'breakfast', 'bali', 'almost', 'back']",2022,4,positive,visit,1,1
2022-04-27 02:10:20+00:00,"Stappcation
@stappcation
ÃÂ·
Apr 27, 2022",Thanks bali tour and travel. wayanmelali for following us!,thanks bali tour travel wayanmelali follow,45,"['thanks', 'bali', 'tour', 'travel', 'wayanmelali', 'follow']",2022,4,positive,visit,1,1
2022-04-27 00:47:39+00:00,":) :D
@yesindeeder
ÃÂ·
Apr 27, 2022",i want to do a solo trip shud i go to bali or bodrum,want solo trip shud bali bodrum,31,"['want', 'solo', 'trip', 'should', 'bali', 'bodrum']",2022,4,neutral,visit,0,1
2022-04-27 00:45:19+00:00,"JP
@JP14Eva
ÃÂ·
Apr 27, 2022",Its in my list too Aish..missing Bali so muchPls share lots of beach photo Cloudy,list aish missing bali muchpls share lots beach photo cloudi,60,"['list', 'aish', 'missing', 'bali', 'much', 'share', 'lots', 'beach', 'photo', 'cloud']",2022,4,positive,visit,1,1
2022-04-27 00:22:25+00:00,"aish
@aishaishious
ÃÂ·
Apr 27, 2022",OHMYGOD how lucky to actually having a work trip in Bali ,ohmygod lucky actually work trip bali,44,"['ohmygod', 'lucky', 'actually', 'work', 'trip', 'bali']",2022,4,positive,visit,1,1
2022-04-27 00:05:12+00:00,"Yes I'm Her Bitch
@QueenMiBeDaBoss
ÃÂ·
Apr 27, 2022",I Really Wanted To Do A Girls Trip To Bali For My 30th But I DonÃ¢ÂÂt Have No Girls #SoloTripsPerUsual ,really wanted girls trip bali girls solotripsperusu,58,"['really', 'wanted', 'girls', 'trip', 'bali', 'girls', 'solotripsperusu']",2022,4,positive,visit,1,1
2022-04-26 23:18:09+00:00,"Saleema Vellani
@SaleemaVellani
ÃÂ·
Apr 27, 2022","In desperation, I looked inward to find a purpose. I did yoga, tried meditating, and even embarked on an Eat, Pray, Self-Love trip to India, Thailand, and Bali, but nothing worked.
I still felt lost.",desperation looked inward find purpose yoga tried meditating even embarked pray self love trip india thailand bali nothing worked still felt lost,145,"['desperation', 'looked', 'inward', 'find', 'purpose', 'yoga', 'tried', 'meditating', 'even', 'embarked', 'pray', 'self', 'love', 'trip', 'india', 'thailand', 'bali', 'nothing', 'worked', 'still', 'felt', 'lost']",2022,4,positive,visit,1,1
2022-04-26 23:15:53+00:00,"RightMeansCorrect
@rightiscorrectZ
ÃÂ·
Apr 27, 2022","What's the #Australian travel rate to Bali and Thailand? 

#auspol",australian travel rate bali thailand auspol,48,"['australian', 'travel', 'rate', 'bali', 'thailand', 'auspol']",2022,4,neutral,visit,0,1
2022-04-26 22:58:33+00:00,"isabela
@_isabelarts
ÃÂ·
Apr 27, 2022",i know the feeling  we should take that vacation in bali sooner than we thought ,know feeling take vacation bali sooner thought,63,"['know', 'feeling', 'take', 'vacation', 'bali', 'sooner', 'thought']",2022,4,positive,visit,1,1
2022-04-26 22:45:30+00:00,"@nyoman
@nyoman07993544
ÃÂ·
Apr 27, 2022","We also have beautifull nature, mountain, lake,rice paddy terraces, beach and many more . Come to Bali please.",also beautifull nature mountain lakerice paddy terraces beach many come bali pleas,93,"['also', 'beautifull', 'nature', 'mountain', 'lakerice', 'paddy', 'terraces', 'beach', 'many', 'come', 'bali', 'pleas']",2022,4,positive,visit,1,1
2022-04-26 22:36:51+00:00,"Nexus Being
@Bahama
ÃÂ·
Apr 27, 2022","Get out my head . But I legit can't wait. Bali is still def on the list, but for the kind of Bali trip I wanna do, imma need money money lol. So that's a little ways off.",head legit wait bali still list kind bali trip wanna imma need money money little way,91,"['head', 'legit', 'wait', 'bali', 'still', 'list', 'kind', 'bali', 'trip', 'wanna', 'imma', 'need', 'money', 'money', 'little', 'way']",2022,4,positive,visit,1,1
2022-04-26 21:37:50+00:00,"shaygrf
@shaaaayg
ÃÂ·
Apr 27, 2022","@MAS
 I booked a return ticket London to Bali via KL. My KL-Bali flights have been rebooked by yourselves, such that they now include a 4-day and 7.5-hour layover in KL for the outbound and return journey respectively. This is an unacceptable alternative to the flights >>>",booked return ticket london bali bali flights rebooked include hour layover outbound return journey respectively unacceptable alternative flight,186,"['booked', 'return', 'ticket', 'london', 'bali', 'bali', 'flights', 'rebooked', 'include', 'hour', 'layover', 'outbound', 'return', 'journey', 'respectively', 'unacceptable', 'alternative', 'flight']",2022,4,negative,visit,-1,1
2022-04-26 19:55:10+00:00,"The_Chartist
@_chartitude
ÃÂ·
Apr 27, 2022",Every month is perfect in Bali as its an island near equator so you can never predict when will it rain here. People usually prefer June July period,every month perfect bali island near equator never predict rain people usually prefer june july period,117,"['every', 'month', 'perfect', 'bali', 'island', 'near', 'equator', 'never', 'predict', 'rain', 'people', 'usually', 'prefer', 'june', 'july', 'period']",2022,4,positive,visit,1,1
2022-04-26 18:13:29+00:00,"Lebron Pistol
@Lebron_Pistol_
ÃÂ·
Apr 27, 2022",I think Bali might be my first out of the country trip ,think bali might first country trip,35,"['think', 'bali', 'might', 'first', 'country', 'trip']",2022,4,positive,visit,1,1
2022-04-26 15:31:47+00:00,"good girl
@hellobriah
ÃÂ·
Apr 26, 2022",i planned my whole bali trip then saw the flights,planned whole bali trip flight,36,"['planned', 'whole', 'bali', 'trip', 'flight']",2022,4,positive,visit,1,1
2022-04-26 15:29:04+00:00,"bebotayoGAS
@bebotayo
ÃÂ·
Apr 26, 2022",WOAHH bali trip? ,woahh bali trip,15,"['woahh', 'bali', 'trip']",2022,4,neutral,visit,0,1
2022-04-26 15:14:44+00:00,"HongyDUDÃÂ
@HongyDUDE
ÃÂ·
Apr 26, 2022",that's a lil' too long to be spending on this sunny island man. I'd take a short trip out to maybe Bali or Bangkok for like 4-5 days if that were the case!,long spending sunny island take short trip maybe bali bangkok like days cas,96,"['long', 'spending', 'sunny', 'island', 'take', 'short', 'trip', 'maybe', 'bali', 'bangkok', 'like', 'days', 'cas']",2022,4,positive,visit,1,1
2022-04-26 14:44:30+00:00,"Mr. NewJetLife
@NewJetLife
ÃÂ·
Apr 26, 2022","I need to start working on my website especially as a way to do remote work and as a side hustle ... plus I want to travel to Lagos, Zanzibar , Bali and Thailand before pivoting to the FT role hopefully it is a WFA (work from anywhere situation )",need start working website especially remote work side hustle plus want travel lagos zanzibar bali thailand pivoting role hopefully work anywhere situ,167,"['need', 'start', 'working', 'website', 'especially', 'remote', 'work', 'side', 'hustle', 'plus', 'want', 'travel', 'lagos', 'zanzibar', 'bali', 'thailand', 'pivoting', 'role', 'hopefully', 'work', 'anywhere', 'situ']",2022,4,positive,visit,1,1
2022-04-26 13:58:46+00:00,"OJ Perry 4 NFT collections LIVE
@ojperry_photo
ÃÂ·
Apr 26, 2022","spot on. That's why I said masterpiece. I only used the term masterpiece for works from this drone guy, you know the one who lives in Bali, Jord something ",spot said masterpiece used term masterpiece works drone know lives bali jord someth,106,"['spot', 'said', 'masterpiece', 'used', 'term', 'masterpiece', 'works', 'drone', 'know', 'lives', 'bali', 'jord', 'someth']",2022,4,positive,not_visit,1,0
2022-04-26 13:14:45+00:00,"depu
@bhcyxvn
ÃÂ·
Apr 26, 2022","From bali, kecak dance or barong. You know? If you know pls notice me hehehehe",bali kecak dance barong know know notice heheheh,54,"['bali', 'kecak', 'dance', 'barong', 'know', 'know', 'notice', 'heheheh']",2022,4,neutral,not_visit,0,0
2022-04-26 12:27:24+00:00,"Ree - ÃÂ ÃÂ¸
@Ree_Curties
ÃÂ·
Apr 26, 2022","if Putin decides to personally attend the summit on the tropical island of Bali,"" 

For your information, almost the majority of Indonesia's 270 million population is anti-US. Because Indonesia has the largest Muslim population in the world.",putin decides personally attend summit tropical island bali information almost majority indonesia million population anti indonesia largest muslim population world,176,"['putin', 'decides', 'personally', 'attend', 'summit', 'tropical', 'island', 'bali', 'information', 'almost', 'majority', 'indonesia', 'million', 'population', 'anti', 'indonesia', 'largest', 'muslim', 'population', 'world']",2022,4,negative,not_visit,-1,0
2022-04-26 12:25:20+00:00,"Deepan Porwal
@PorwalDeepan
ÃÂ·
Apr 26, 2022",Such a disastrous it is when u plan ur abroad trip with all Non refundable bookings & suddenly u check the status of the Malaysian Airlines connecting flight from Kuala Lumpur to Bali on 02/05/2022 Flight No. MH-851 12:25 Hrs the Status shows as Flight Cancelled but no mail rcvd.,disastrous plan abroad trip refundable bookings suddenly check status malaysian airlines connecting flight kuala lumpur bali flight status shows flight cancelled mail rcvd,191,"['disastrous', 'plan', 'abroad', 'trip', 'refundable', 'bookings', 'suddenly', 'check', 'status', 'malaysian', 'airlines', 'connecting', 'flight', 'kuala', 'lumpur', 'bali', 'flight', 'status', 'shows', 'flight', 'cancelled', 'mail', 'rcvd']",2022,4,negative,not_visit,-1,0
2022-04-26 12:21:09+00:00,"CSL
@csenglim72
ÃÂ·
Apr 26, 2022","All the crazies in Bali has emerge - dancing naked in Batur, harrassment in airports, harassment on the beach. As a long time resident of Bali, I dont know if I want to laugh or cry.  or  #balicandobetter",crazies bali emerge dancing naked batur harrassment airports harassment beach long time resident bali dont know want laugh balicandobett,138,"['crazies', 'bali', 'emerge', 'dancing', 'naked', 'batur', 'harrassment', 'airports', 'harassment', 'beach', 'long', 'time', 'resident', 'bali', 'dont', 'know', 'want', 'laugh', 'balicandobett']",2022,4,negative,not_visit,-1,0
2022-04-26 11:25:56+00:00,"Bhee!
@bheisayu
ÃÂ·
Apr 26, 2022",Bali more beach ,bali beach,15,"['bali', 'beach']",2022,4,positive,visit,1,1
2022-04-26 09:42:29+00:00,"Galuh A
@aighaa
ÃÂ·
Apr 26, 2022","The problem with working from Bali is that you still need to work so much but the beach is so close, so every evening u feel fomo and stupid to spend ur day in front of the screen.",problem working bali still need work much beach close every evening feel fomo stupid spend front screen,118,"['problem', 'working', 'bali', 'still', 'need', 'work', 'much', 'beach', 'close', 'every', 'evening', 'feel', 'fomo', 'stupid', 'spend', 'front', 'screen']",2022,4,negative,visit,-1,1
2022-04-26 09:37:18+00:00,"OJ Perry 4 NFT collections LIVE
@ojperry_photo
ÃÂ·
Apr 26, 2022","a global one, spanning at least from Austria to Dubai and Bali....",global spanning least austria dubai bali,45,"['global', 'spanning', 'least', 'austria', 'dubai', 'bali']",2022,4,neutral,visit,0,1
2022-04-26 09:06:13+00:00,"Tobi - 'Cahaya' Live on FND
@tobiwurld
ÃÂ·
Apr 26, 2022","9/ The collection has been created in Indonesia, since I've been based on the island of Bali for the past 10 months, hence the collection is titled in Indonesian.

I'm here because for 4 years I've loved the welcoming community that the island & it's people provide.",collection created indonesia since based island bali past months hence collection titled indonesian years loved welcoming community island people provid,181,"['collection', 'created', 'indonesia', 'since', 'based', 'island', 'bali', 'past', 'months', 'hence', 'collection', 'titled', 'indonesian', 'years', 'loved', 'welcoming', 'community', 'island', 'people', 'provid']",2022,4,positive,visit,1,1
2022-04-26 08:20:44+00:00,"Arya Bima
@rearyabaim
ÃÂ·
Apr 26, 2022","Oh really? Thats a good thing, Ubud is one of my favorite village in Bali, what about the culture?

yeah, to much flying on the clouds ",really thats good thing ubud favorite village bali culture yeah much flying cloud,93,"['really', 'thats', 'good', 'thing', 'ubud', 'favorite', 'village', 'bali', 'culture', 'yeah', 'much', 'flying', 'cloud']",2022,4,positive,visit,1,1
2022-04-26 07:42:01+00:00,"Clarky Cat Boz Boz
@ErebusSagace
ÃÂ·
Apr 26, 2022","""The inclusion of Zelensky would make him an even more logistical and diplomatic nightmare for Indonesia if Putin decides to personally attend the summit on the tropical island of Bali,"" writes Bloomberg.",inclusion zelensky would make even logistical diplomatic nightmare indonesia putin decides personally attend summit tropical island bali writes bloomberg,158,"['inclusion', 'zelensky', 'would', 'make', 'even', 'logistical', 'diplomatic', 'nightmare', 'indonesia', 'putin', 'decides', 'personally', 'attend', 'summit', 'tropical', 'island', 'bali', 'writes', 'bloomberg']",2022,4,negative,not_visit,-1,0
2022-04-26 07:40:02+00:00,"Resty Woro Yuniar
@restyworo
ÃÂ·
Apr 26, 2022",i've had culture shock about the amount of wankers in bali in general when i first got here hah,culture shock amount wankers bali general first,63,"['culture', 'shock', 'amount', 'wankers', 'bali', 'general', 'first']",2022,4,negative,not_visit,-1,0
2022-04-26 07:15:58+00:00,"doughty freetag
@DOUGH8Y2READ
ÃÂ·
Apr 26, 2022",I know Indonesia and Bali is famous as tourist spot right dear?,know indonesia bali famous tourist spot right dear,50,"['know', 'indonesia', 'bali', 'famous', 'tourist', 'spot', 'right', 'dear']",2022,4,neutral,visit,0,1
2022-04-26 05:46:12+00:00,"Laras
@larassincostan
ÃÂ·
Apr 26, 2022",Which beach club karrrr if you donÃ¢ÂÂt mind? In Bali? :0,beach club karrrr mind bali,33,"['beach', 'club', 'karrrr', 'mind', 'bali']",2022,4,neutral,visit,0,1
2022-04-26 05:37:23+00:00,"lei | nangungulila
@beomfiree
ÃÂ·
Apr 26, 2022","I'VE ALWAYS WISHED TO
GO THERE AND VISIT BALI :DD I've heard it's one of the best travel destinations in the worldd(Ã Â¹ÂÃ¢ÂÂ¡Ã¢ÂÂÃ¢ÂÂ¡Ã Â¹Â)  I'd like to learn more about your culture and meet Indonesian peoplee

TXT WORLD TOUR
#ACT_LOVE_SICK
#TOMORROW_X_TOGETHER    
@TXT_members
 @TXT_bighit",always wished visit bali heard best travel destinations worldd like learn culture meet indonesian peoplee world tour love sick tomorrow together members bighit,181,"['always', 'wished', 'visit', 'bali', 'heard', 'best', 'travel', 'destinations', 'worldd', 'like', 'learn', 'culture', 'meet', 'indonesian', 'peoplee', 'world', 'tour', 'love', 'sick', 'tomorrow', 'together', 'members', 'bighit']",2022,4,positive,visit,1,1
2022-04-26 04:45:53+00:00,"ACEisAlittleBOY
@ACEisAlittleBOY
ÃÂ·
Apr 26, 2022","Go bali do what lol,bali i thought got beach only",bali lolbali thought beach,36,"['bali', 'lolbali', 'thought', 'beach']",2022,4,positive,visit,1,1
2022-04-26 04:44:44+00:00,"0xburritogirl
@0xburritogirl
ÃÂ·
Apr 26, 2022","my dream life:
- financial freedom
- doing something I love and enjoy doing
- no morning alarms
- build a villa in Bali
- travel, road trip, on repeat
- hang out with friends 
- build a shelter for homeless strays
- see the whole fucking world",dream life financial freedom something love enjoy morning alarms build villa bali travel road trip repeat hang friends build shelter homeless strays whole fucking world,185,"['dream', 'life', 'financial', 'freedom', 'something', 'love', 'enjoy', 'morning', 'alarms', 'build', 'villa', 'bali', 'travel', 'road', 'trip', 'repeat', 'hang', 'friends', 'build', 'shelter', 'homeless', 'strays', 'whole', 'fucking', 'world']",2022,4,positive,visit,1,1
2022-04-26 04:36:42+00:00,"Heather Linington-Noble
@AlainnFocail
ÃÂ·
Apr 26, 2022","Why are you spending your time doing this instead of, like, going and staying in a luxury hut over the water in Bali until the League makes up its mind. Which it wouldÃ¢ÂÂve already done if you were on a beach in Bali instead of suing more and more people.",spending time instead like going staying luxury water bali league makes mind would already done beach bali instead suing peopl,175,"['spending', 'time', 'instead', 'like', 'going', 'staying', 'luxury', 'water', 'bali', 'league', 'makes', 'mind', 'would', 'already', 'done', 'beach', 'bali', 'instead', 'suing', 'peopl']",2022,4,positive,visit,1,1
2022-04-26 04:23:19+00:00,"Pradnyan_____
@madedepa
ÃÂ·
Apr 26, 2022",hanbin do you want to go on vacation to Bali?,hanbin want vacation bali,25,"['hanbin', 'want', 'vacation', 'bali']",2022,4,neutral,visit,0,1
2022-04-26 02:50:25+00:00,"Chapta
@chapta_web3
ÃÂ·
Apr 26, 2022","Incredible list, ya boys gonna be in bali on Saturday, maybe you should start planning a trip ",incredible list boys gonna bali saturday maybe start planning trip,73,"['incredible', 'list', 'boys', 'gonna', 'bali', 'saturday', 'maybe', 'start', 'planning', 'trip']",2022,4,positive,visit,1,1
2022-04-26 02:34:45+00:00,"Liz Sinclair
@LizinBali
ÃÂ·
Apr 26, 2022","So just got charged 40k IDR for a coconut piccolo latte, which is more than the menu states. Waitress just shrugged and said,"" The price went up."" Let the tourist gouging begin. #Bali #tourist",charged coconut piccolo latte menu states waitress shrugged said price went tourist gouging begin bali tourist,136,"['charged', 'coconut', 'piccolo', 'latte', 'menu', 'states', 'waitress', 'shrugged', 'said', 'price', 'went', 'tourist', 'gouging', 'begin', 'bali', 'tourist']",2022,4,negative,not_visit,-1,0
2022-04-26 01:35:48+00:00,"Arief Brindil21
@ABrindil21
ÃÂ·
Apr 26, 2022",Smoke not good in your body i thinks you must go vacation in Bali island my be....Miss u much,smoke good body thinks must vacation bali island miss much,63,"['smoke', 'good', 'body', 'thinks', 'must', 'vacation', 'bali', 'island', 'miss', 'much']",2022,4,positive,visit,1,1
2022-04-26 00:23:06+00:00,"Love, Patrick
@LovePatrick89
ÃÂ·
Apr 26, 2022","@Telkomsel
 Hi, can I check is there any tourist SIM card collection kiosk available at Bali (Ngurah Rai) airport?",telkomsel check tourist card collection kiosk available bali ngurah airport,81,"['telkomsel', 'check', 'tourist', 'card', 'collection', 'kiosk', 'available', 'bali', 'ngurah', 'airport']",2022,4,neutral,visit,0,1
2022-04-25 23:19:49+00:00,"Rosalyn Dubose
@LON_DONBridges
ÃÂ·
Apr 26, 2022",I canÃ¢ÂÂt wait until this Bali trip ,wait bali trip,25,"['wait', 'bali', 'trip']",2022,4,positive,visit,1,1
2022-05-30 22:28:07+00:00,"MIRA
@_mirakleWHIP
ÃÂ·
May 31, 2022","I would really like to travel to Dubai, Africa & Bali but that flight duration is just something I canÃ¢ÂÂt handle",would really like travel dubai africa bali flight duration something handl,85,"['would', 'really', 'like', 'travel', 'dubai', 'africa', 'bali', 'flight', 'duration', 'something', 'handl']",2022,5,negative,visit,-1,1
2022-05-30 21:56:08+00:00,"AB.
@_StuckOnAB
ÃÂ·
May 31, 2022",I think the time is nearing that I actually follow through on a Bali trip..,think time nearing actually follow bali trip,57,"['think', 'time', 'nearing', 'actually', 'follow', 'bali', 'trip']",2022,5,positive,visit,1,1
2022-05-30 21:28:00+00:00,"ÃÂARKING
@Ako7Paul
ÃÂ·
May 31, 2022","Just stay at home enjoy the rest of your life without stress to raise hypertension level.

Travel to Maldives or Bali and enjoy 
Leave young people to stress 
Na wah shaa",stay home enjoy rest life without stress raise hypertension level travel maldives bali enjoy leave young people stress shaa,133,"['stay', 'home', 'enjoy', 'rest', 'life', 'without', 'stress', 'raise', 'hypertension', 'level', 'travel', 'maldives', 'bali', 'enjoy', 'leave', 'young', 'people', 'stress', 'shaa']",2022,5,positive,visit,1,1
2022-05-30 18:26:33+00:00,"Dewni Samarathunga
@dewniis
ÃÂ·
May 31, 2022","I got marriage, hope, beach. So unexpected
May be my hope to get married and go to Bali will come true ",marriage hope beach unexpected hope married bali come tru,63,"['marriage', 'hope', 'beach', 'unexpected', 'hope', 'married', 'bali', 'come', 'tru']",2022,5,positive,visit,1,1
2022-05-30 17:31:47+00:00,"Threefeet.theta
@Thetatastic
ÃÂ·
May 31, 2022","Nice, my ubud pad was a bit more rustic stretching the money for a longer surf trip. Got it down to $5 a day. Mind you that was over 30 years ago! Man I miss Bali ",nice ubud rustic stretching money longer surf trip mind years miss bali,91,"['nice', 'ubud', 'rustic', 'stretching', 'money', 'longer', 'surf', 'trip', 'mind', 'years', 'miss', 'bali']",2022,5,positive,visit,1,1
2022-05-30 17:00:25+00:00,"Vikas Jain
@VeecasJain
ÃÂ·
May 31, 2022","@SingaporeAir
 
My Uncle on tourism to Bali died 2day
Family returning via Ft#SQ939/406 on31May
Booked his death body through Cargo after completing all legal formalities at Bali
#Insensitive #SngprAir not giving DocumentOfShipping 4 deadbody to travel alongwith Family
#NoEmpathy",singaporeair uncle tourism bali died family returning booked death body cargo completing legal formalities bali insensitive sngprair giving documentofshipping deadbody travel alongwith family noempathi,215,"['singaporeair', 'uncle', 'tourism', 'bali', 'died', 'family', 'returning', 'booked', 'death', 'body', 'cargo', 'completing', 'legal', 'formalities', 'bali', 'insensitive', 'sngprair', 'giving', 'document', 'shipping', 'deadbody', 'travel', 'alongwith', 'family', 'noempathi']",2022,5,negative,not_visit,-1,0
2022-05-30 16:42:28+00:00,"Maybe: Syd
@Miley_Highrus
ÃÂ·
May 30, 2022",My birthday trip next year is in Bali as a group trip then IÃ¢ÂÂm flying over to Thailand. I need a man to comeeeee,birthday trip next year bali group trip flying thailand need comeeee,79,"['birthday', 'trip', 'next', 'year', 'bali', 'group', 'trip', 'flying', 'thailand', 'need', 'comeeee']",2022,5,positive,visit,1,1
